reseña_id,producto_id,nombre_producto,plataforma,rating,comentario,fecha_review,url,marca,tipo_formato,comentario_limpio,longitud_texto,polaridad,sentimiento
2558313861,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Buen producto.,Hace 8 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,buen producto,14,0.0,Neutral
2547137128,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Excelente calidad de audio y la cancelación de ruido mejor que otras marcas 100 % recomendados.,Hace 8 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente calidad audio cancelación ruido mejor marcas recomendados,95,0.0,Neutral
2508550000,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Excelente calidad buen sonido.,Hace 8 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente calidad buen sonido,30,0.0,Neutral
2485869372,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Sonido perfecto.,Hace 8 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,sonido perfecto,16,0.0,Neutral
2320657070,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Perfecto pero precaución, el estuche no es aprueba de agua 💧.",Hace 10 me,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,perfecto precaución estuche aprueba agua,61,0.0,Neutral
2057331865,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Los mejores audífonos. Adiós airpods pro.,Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,mejores audífonos adiós airpods pro,41,0.0,Neutral
2037425343,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Estoy muy satisfecho con compra no cabe duda auriculares premiun en cuanto durabilidad, protección y resistencia estoy muy convencido de ellos. Voy para 5 meses con ellos muy contento.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,satisfecho compra cabe duda auriculares premiun cuanto durabilidad protección resistencia convencido voy meses contento,184,0.0,Neutral
1986256141,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Sonido muy bueno y pila con muy buena duración. El sonido es muy bueno solo que los bajos no suenan tan duro aún así muy buenos auriculares.,Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,sonido bueno pila buena duración sonido bueno solo bajos suenan tan duro aún así buenos auriculares,140,0.0,Neutral
1945629647,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Excelentes, mas esteticos que la generación anterior y mas cómodos, excelentes en calidad de sonido, aunque si lo que buscas es la mejor calidad de sonido a pesar de la estética recomendaria nas la generación anterior.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelentes mas esteticos generación anterior mas cómodos excelentes calidad sonido aunque buscas mejor calidad sonido pesar estética recomendaria nas generación anterior,218,0.0,Neutral
1939699252,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Execelente producto, superó todas mis espectativas, muchas gracias.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,execelente producto superó todas espectativas muchas gracias,67,0.0,Neutral
1920237839,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Me gusta, pero se siente inestable en el oído.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,gusta inestable oído,46,0.0,Neutral
1903990763,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Excelentes audífonos, de los mejores que he probado.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelentes audífonos mejores probado,52,0.0,Neutral
1898376818,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Se escucha muy nítido, son muy buenos.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,escucha nítido buenos,38,0.0,Neutral
1888600228,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Es muy buen producto, aún lo estoy probando y eso incluye que aún no encuentro la forma correcta para colocarlo en el oído pero supongo que con el tiempo me acostumbrare y encontraré una forma de hacerlo.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,buen producto aún probando incluye aún encuentro forma correcta colocarlo oído supongo tiempo acostumbrare encontraré forma hacerlo,204,0.0,Neutral
1885376968,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Puede que no el modo ambiente no cancele mucho pero en cuanto a volumen y calidad de sonido lo compensan así como también el uso de diversas almohadas para el uso de las orejas, por lo que personalmente los recomiendo si buscas unos audífonos premium enfocados en una buena calidad de sonido.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,puede modo ambiente cancele cuanto volumen calidad sonido compensan así uso diversas almohadas uso orejas personalmente recomiendo buscas audífonos premium enfocados buena calidad sonido,292,0.0,Neutral
1867794555,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Muy buen sonido, pero es lo menos que esperas por el precio.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,buen sonido menos esperas precio,60,0.0,Neutral
1868626372,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Buen sonido y sistema. Si buscas algo que sea discreto para cortas secciones de música o series son buena opción.,Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,buen sonido sistema buscas discreto cortas secciones música series buena opción,113,0.0,Neutral
1817458404,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Se escucha increíble.,Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,escucha increíble,21,0.0,Neutral
1439412754,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Que se puede decir de estos audífonos,lo traen todo,para mí los mejores.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,puede decir audífonoslo traen todopara mejores,72,0.0,Neutral
1252447593,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Todo original y excelente, sony siendo sony en audio.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,original excelente sony siendo sony audio,53,0.375,Positivo
1249779780,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,4.0,Bueno respecto al anterior decae un poco la calidad del audio peri buen producto.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,bueno respecto anterior decae calidad audio peri buen producto,81,0.0,Neutral
1223675055,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Se escuchan muy bien.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,escuchan bien,21,0.0,Neutral
1224440698,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Excelente sonido, buenos materiales.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente sonido buenos materiales,36,0.0,Neutral
1214186541,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Excelente producto no dejo de usarlos.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente producto dejo usarlos,38,0.0,Neutral
1207249425,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Excelentes, son los mejores auriculares que hay en el mercado actualmente con alta definición de sonido.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelentes mejores auriculares mercado actualmente alta definición sonido,104,0.0,Neutral
1091701543,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Excelente producto.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente producto,19,0.0,Neutral
1073332535,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Me encantan, los mejores simplemente.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,encantan mejores simplemente,37,0.0,Neutral
955810660,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Uffff entre bose, beats, skullcandy, pioneer, airpods pro y estos, la verdad que dejan a todos los otros por atras, los mas cercanos son los bose quite confort 2, pero estos son mas nitidos y con mas bajos, y la bateria les dura mas, encantado con los audifonos, pienso brincar a otro modelo con cable para mejor calidad de sonido pero estos son perfectos para lo que son.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,uffff bose beats skullcandy pioneer airpods pro verdad dejan atras mas cercanos bose quite confort mas nitidos mas bajos bateria dura mas encantado audifonos pienso brincar modelo cable mejor calidad sonido perfectos,372,0.0,Neutral
925243928,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Excelente lo que esperaba.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente esperaba,26,0.0,Neutral
905963711,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Excelente todo. El único inconveniente y considero tal vez un poco antihigiénico son las almohadillas. De ahí en fuera todo muy bien.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente único inconveniente considero tal vez antihigiénico almohadillas ahí bien,133,0.0,Neutral
829039486,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Los mejores audífonos del mercado.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,mejores audífonos mercado,34,0.0,Neutral
814794024,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,De calidad! lo mejor en audio.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,calidad mejor audio,30,0.0,Neutral
803221431,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Son exelentes.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,exelentes,14,0.0,Neutral
775165873,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Funciona muy bien, la cancelacio y de ruido es muy notable y de gran ayuda, el que puedas conectarlo a alexa o a google hace un manos libres perfecto. Yo lo compré para usarlos mientras ando en bicicleta pero no los recomiendo para eso. Por la forma que tienen hace que el viento choque en la superficie de los audifonos y lo que escucharás será viento a gran volumen.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,funciona bien cancelacio ruido notable gran ayuda puedas conectarlo alexa google hace manos libres perfecto compré usarlos mientras ando bicicleta recomiendo forma hace viento choque superficie audifonos escucharás viento gran volumen,368,0.5,Positivo
765055415,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Después de los 1000xm4 solo podía esperar algo similar, pero creo están mejor, más livianos y cómodos y con el soberbio y preciso sonido que ya conocía, simplemente excelentes!.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,después solo podía esperar similar creo mejor livianos cómodos soberbio preciso sonido conocía simplemente excelentes,177,0.0,Neutral
748296690,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Bueno, solo no tiene el instructivo en español.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,bueno solo instructivo español,47,0.0,Neutral
715046807,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,Excelente producto 100% recomendado.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,excelente producto recomendado,36,0.0,Neutral
711636203,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,5.0,"Es un muy buen producto pero la verdad me gusta más la app de los samsung que te da las opciones como que más a la mano, estás están un poco más complicadas aunque no deja de ser completamente automático.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,buen producto verdad gusta app samsung opciones mano complicadas aunque deja ser completamente automático,204,0.0,Neutral
886669395,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,No cancela adecuadamente el ruido. Se desconectan cercas de las antenas 5g. Cuando corro se escucha un ruido. Siento que se me caen.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,cancela adecuadamente ruido desconectan cercas antenas corro escucha ruido siento caen,132,0.0,Neutral
776684055,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,"Aunque el producto es bueno, me asaltó la duda de porqué el manual no viene en español. Solamente en chino, a veces por ahorrar un poco nos podemos llevar una decepción. Existen otras plataformas donde bien puedo comprar aún más barato directamente de china, pero si compro aquí es porque supongo que los productos cumplen con los estándares del país.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,aunque producto bueno asaltó duda porqué manual viene español solamente chino veces ahorrar podemos llevar decepción existen plataformas bien puedo comprar aún barato directamente china compro aquí supongo productos cumplen estándares país,351,0.0,Neutral
1175119174,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,1.0,El auricular izquierdo solo funciona a veces. Es increíble que vendan esta calidad de producto por tan alto precio. No comprar.,Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,auricular izquierdo solo funciona veces increíble vendan calidad producto tan alto precio comprar,127,0.0,Neutral
2624791633,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,Esperaba más.,Hace 7 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,esperaba,13,0.0,Neutral
819123182,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,"Soy una persona que le gusta la calidad y el precio de estos audífonos no creo valla acorde con eso ya tengo los wh y pensé que estos wf serian mejor en cancelación y sonido pero no es verdad, realmente valen más la pena los airpods pro aunque no tengas iphone créanme que la experiencia es mejor y evitas buscar la mejor calidad con los ecualizadores de estos, y la cancelación sigue siendo mejor, tal ves por el tema de la posición pero estos no aíslan tan bien, bien audio pero el 360 no sirve lo vincule muchas veces y nada, pero si tu quieres vivir la ""experiencia"" de estos audífonos adelante es mejor que tu mismo lo compruebes, nose tal ves yo estoy loco.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,persona gusta calidad precio audífonos creo valla acorde pensé serian mejor cancelación sonido verdad realmente valen pena airpods pro aunque iphone créanme experiencia mejor evitas buscar mejor calidad ecualizadores cancelación sigue siendo mejor tal ves tema posición aíslan tan bien bien audio sirve vincule muchas veces quieres vivir experiencia audífonos adelante mejor mismo compruebes nose tal ves loco,663,0.0,Neutral
2878112061,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,"Aislamiento: no sorprendente. Sonido: buena calidad. Buena calidad de sonido, pero el aislamiento deja mucho que desear, y las gomitas de los audífonos se ensucian demasiado por el material. No tan precio-calidad.",Hace 2 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,aislamiento sorprendente sonido buena calidad buena calidad sonido aislamiento deja desear gomitas audífonos ensucian demasiado material tan preciocalidad,213,0.0,Neutral
2753607985,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,"No me gustaron son muy parecidos a su versión anterior, no creo que valga la pena el cambio hasta la siguiente presión veremos.",Hace 5 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,gustaron parecidos versión anterior creo valga pena cambio siguiente presión veremos,127,0.0,Neutral
2657508170,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,Bonitos pero caros.,Hace 7 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,bonitos caros,19,0.0,Neutral
2649310973,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,3.0,"Aislamiento: muy pobre, veo comentarios hablando de lo bueno que es y para mi la cancelación de ruido es incluso mejor los de samsung. Sonido: no realmente, quizás con almohadillas correctas, pero ninguna de las que trae el paquete funcionan. Es sony, calidad si, sonido realmente no me sorprende, no soy experto tampoco, pero lo siento pobre en volumen y la cancelación de ruido no es a mi parecer la mejor. Los samsung bud 3 pro tienen mejor sonido y aislamiento acústico.",Hace 7 mes,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,aislamiento pobre veo comentarios hablando bueno cancelación ruido incluso mejor samsung sonido realmente quizás almohadillas correctas ninguna trae paquete funcionan sony calidad sonido realmente sorprende experto tampoco siento pobre volumen cancelación ruido parecer mejor samsung bud pro mejor sonido aislamiento acústico,474,0.0,Neutral
2111268040,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,1.0,"Les dura muy poco la batería, tengo audífonos 2 veces más baratos y tienen mejor durabilidad de batería.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,dura batería audífonos veces baratos mejor durabilidad batería,104,0.0,Neutral
1800007783,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,2.0,"Tiene bastantes fallas, se pierde la señal con el movimiento y las almohadillas son súper incómodas.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,bastantes fallas pierde señal movimiento almohadillas súper incómodas,100,0.0,Neutral
1774708173,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,2.0,"Su app no permite modificar los botones a tu gusto, la caja se siente de plastico corriente, pero su audio si es bueno, esperaba algo mas potente, pero lo que lo salva es la cancelacion de ruido, si tienes unos huawei o apple, la verdad no te pierdes de nada comprando estos audifonos.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,app permite modificar botones gusto caja plastico corriente audio bueno esperaba mas potente salva cancelacion ruido huawei apple verdad pierdes comprando audifonos,285,0.0,Neutral
1740270311,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,2.0,"No fueron lo que esperaba es decir el sonido si está chido separa muy bien cada instrumento. El bajo no tan potente. Deja que desear. En cuanto a la ""inmersión"" falla bastante cuando la canción tiene un tono de izq a der no se siente como baja el sonido de un lado a otro. Se siente como si fuera un audio mono. Sin esa capacidad muy mal punto. Otro detalle es que las gomitas literalmente me violaron los oídos, me dejaron desgarros y irritación con algo de sangre. Definitivamente no esperaba esto. Y por ""el precio"" esperaba algo mejor.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,esperaba decir sonido chido separa bien cada instrumento bajo tan potente deja desear cuanto inmersión falla bastante canción tono izq der baja sonido lado audio mono capacidad mal punto detalle gomitas literalmente violaron oídos dejaron desgarros irritación sangre definitivamente esperaba precio esperaba mejor,539,0.0,Neutral
1740096522,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,2.0,"Tal vez no lo se equalizar bien, pero se escuchan mejor los sony w-500.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,tal vez equalizar bien escuchan mejor sony,71,0.0,Neutral
1535055322,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,2.0,"Para ser un producto de un valor alto no tiene la calidad de sonido que uno espera, en todo caso es lo mismo comprar uno de mil pesos.",Hace 1 año,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,ser producto valor alto calidad sonido espera caso mismo comprar mil pesos,134,0.0,Neutral
1193568822,MLM26578383,Sony WF-1000XM5 In-Ear,Mercado Libre,1.0,"De 1 estrella que le puse después de 2 días de uso lo estoy cambiando a 4 casi 5. Razones buenas. La batería es la mejor que he encontrado en todos los modelos y marcas comprados. En promedio los earbuds como aurpods te duran cada recarga unas 4. 5 horas. Teniendo en cuenta toda la configuración los sony wf-1000xm5 duran 9. 5 horas!!. La cancelación de ruido es impresionante!!. Ojo!! deberás de al ponerte los audífonos rotarlos unas dos veces ya teniéndolos puestos. Esto hará que cada audifono se introduzca a presión suave y selle al 100%, y hará que de bloquear un 30% suba a bloquear un 90% de ruido!!!. El ecualizador de sonido es el mejor que existe y eso que he probado 10 marcas diferente y ninguna le acerca. El case es sumamente ligero y es pequeño, por lo que lo podrás traer en cualquier lugar. Razones malas. Las almohadillas que tienen deberás cuidarlas mucho, ya que no son fáciles de conseguir, la almohadilla tiene la malla que capta toda humedad, suciedad y cerumen en tus oídos, por lo que si usas cualquier almohadilla sino trae la malla protectora, podrás dañar los audífonos. El número de recargas al 100% reales que te da el case es de 2 veces solamente y si tienes suerte la 3er recarga llegará al 50%. Por lo que recomiendo llevar un power bank.",Hace más d,https://www.mercadolibre.com.mx/audifonos-true-wireless-con-noise-cancelling-wf-1000xm5-color-negro/p/MLM26578383,Sony,In-Ear,estrella puse después días uso cambiando casi razones buenas batería mejor encontrado modelos marcas comprados promedio earbuds aurpods duran cada recarga unas horas cuenta toda configuración sony wfxm duran horas cancelación ruido impresionante ojo deberás ponerte audífonos rotarlos unas dos veces teniéndolos puestos hará cada audifono introduzca presión suave selle hará bloquear suba bloquear ruido ecualizador sonido mejor existe probado marcas diferente ninguna acerca case sumamente ligero pequeño podrás traer cualquier lugar razones malas almohadillas deberás cuidarlas fáciles conseguir almohadilla malla capta toda humedad suciedad cerumen oídos usas cualquier almohadilla sino trae malla protectora podrás dañar audífonos número recargas reales case veces solamente suerte recarga llegará recomiendo llevar power bank,1274,0.0,Neutral
2351908009,MLM1054106888,Apple AirPods Pro In-Ear,Mercado Libre,5.0,"Que me sobren las palabras…. Los airpods pro 3 son los mejores audífonos in-ear que he probado hasta ahora, no hay manera de describir la cancelación de ruido, vengo de unos pros 2 y la diferencia es bastante significativa, la calidad del audio me parece similar a la generación pasada (que ya era buena) con la diferencia que mejoraron bastante los graves, algo lógico ya que cuentan con el mismo chip. Si quieres la mejor cancelación de ruido o nunca has tenido unos airpods pro, estos son los audífonos indicados, si no es tan importante para ti la anc o tus pros 2 todavía les dura bien la batería, puede que no sea tan necesario el cambio.",Hace 10 me,https://www.mercadolibre.com.mx/apple-airpods-pro-3-color-blanco-con-cancelacion-de-ruido-distribuidor-autorizado/p/MLM1054106888,Apple,In-Ear,sobren palabras airpods pro mejores audífonos inear probado ahora manera describir cancelación ruido vengo pros diferencia bastante significativa calidad audio parece similar generación pasada buena diferencia mejoraron bastante graves lógico cuentan mismo chip quieres mejor cancelación ruido nunca airpods pro audífonos indicados tan importante anc pros todavía dura bien batería puede tan necesario cambio,644,0.0,Neutral
2506118265,MLM1054106888,Apple AirPods Pro In-Ear,Mercado Libre,5.0,"Son excelentes, los tuve que cambiar porque dañe mis airpods pro 2, así que va una reseña que les va a servir: si tienen los airpods pro 2, no vale la pena cambiar, porque es casi lo mismo, mejoran algunas cosas pero por el precio no vale la pena el cambio; sin embargo si serán sus primeros, se los recomiendo ampliamente, hay una mejora muy notable en la cancelación de ruido, no escuchas nada del exterior, además de que los bajos mejoraron considerablemente. Por último, son diferentes en diseño, pero cuando se los colocan son muy cómodos y no se ven más grandes, ocupan el mismo espacio, eso sí, los audífonos duran más pero el estuche no, hay que cargarlo cada 2 o 3 días.",Hace 8 mes,https://www.mercadolibre.com.mx/apple-airpods-pro-3-color-blanco-con-cancelacion-de-ruido-distribuidor-autorizado/p/MLM1054106888,Apple,In-Ear,excelentes cambiar dañe airpods pro así reseña servir airpods pro vale pena cambiar casi mismo mejoran cosas precio vale pena cambio embargo primeros recomiendo ampliamente mejora notable cancelación ruido escuchas exterior además bajos mejoraron considerablemente último diferentes diseño colocan cómodos ven grandes ocupan mismo espacio audífonos duran estuche cargarlo cada días,679,0.5,Positivo
2370074292,MLM1054106888,Apple AirPods Pro In-Ear,Mercado Libre,5.0,Se los regalé a mi novia y está súper contenta con ellos.,Hace 10 me,https://www.mercadolibre.com.mx/apple-airpods-pro-3-color-blanco-con-cancelacion-de-ruido-distribuidor-autorizado/p/MLM1054106888,Apple,In-Ear,regalé novia súper contenta,57,0.0,Neutral
